sample_id,canonical_drug_id,pred_xgb,pred_residualmlp,pred_gcn,ensemble_score,rank,is_top100
MDA-MB-436,1239,0.8211526274681091,3.6312878131866455,2.5837326049804688,2.016709178686142,8106,False
HCC1419,1847,0.11157553642988205,3.688840627670288,4.264435768127441,2.0153271101415156,8107,False
HCC1419,2173,0.11157553642988205,3.688840627670288,4.261621475219727,2.014764251559973,8108,False
HCC1419,1360,0.11157553642988205,3.688840627670288,4.261521816253662,2.01474431976676,8109,False
HCC1187,1615,0.6556668877601624,2.3069424629211426,4.970669269561768,2.0140500366687775,8110,False
MDA-MB-436,260,0.8211526274681091,3.6312878131866455,2.568235397338867,2.0136097371578217,8111,False
HCC1187,1780,0.6556668877601624,2.3069424629211426,4.9673991203308105,2.0133960068225862,8112,False
MDA-MB-436,178,0.8211526274681091,3.6312878131866455,2.5667760372161865,2.0133178651332857,8113,False
MDA-MB-436,1836,0.8211526274681091,3.6312878131866455,2.5548245906829834,2.0109275758266447,8114,False
HCC1428,173,1.1782171726226807,4.219289302825928,0.7798579931259155,2.010866975784302,8115,False
HCC1419,1913,0.11157553642988205,3.688840627670288,4.238153457641602,2.0100706480443478,8116,False
HCC1937,196,-0.44926825165748596,3.557645320892334,5.8369574546813965,2.0100509613752364,8117,False
HCC1187,1716,0.6556668877601624,2.3069424629211426,4.945329666137695,2.0089821159839634,8118,False
HCC1419,332,0.11157553642988205,3.688840627670288,4.231329441070557,2.008705844730139,8119,False
HCC1419,258,0.11157553642988205,3.688840627670288,4.225256443023682,2.0074912451207636,8120,False
HCC1419,1025,0.11157553642988205,3.688840627670288,4.225012302398682,2.007442416995764,8121,False
HCC1937,1375,-0.44926825165748596,3.557645320892334,5.81788444519043,2.006236359477043,8122,False
HCC1419,1048,0.11157553642988205,3.688840627670288,4.218409061431885,2.0061217688024042,8123,False
HCC1419,2362,0.11157553642988205,3.688840627670288,4.216863632202148,2.0058126829564573,8124,False
MDA-MB-436,224,0.8211526274681091,3.6312878131866455,2.5283329486846924,2.005629247426987,8125,False
HCC1187,1237,0.6556668877601624,2.3069424629211426,4.923874855041504,2.0046911537647247,8126,False
HCC1428,1364,1.1782171726226807,4.219289302825928,0.7434871196746826,2.003592801094055,8127,False
HCC1419,1143,0.11157553642988205,3.688840627670288,4.2052435874938965,2.0034886740148066,8128,False
MDA-MB-436,303,0.8211526274681091,3.6312878131866455,2.515089273452759,2.0029805123806,8129,False
HCC1419,427,0.11157553642988205,3.688840627670288,4.201926231384277,2.002825202792883,8130,False
HCC1419,1061,0.11157553642988205,3.688840627670288,4.197286128997803,2.001897182315588,8131,False
HCC1187,2003,0.6556668877601624,2.3069424629211426,4.907655715942383,2.0014473259449006,8132,False
HCC1419,286,0.11157553642988205,3.688840627670288,4.190723419189453,2.0005846403539183,8133,False
HCC1419,2011,0.11157553642988205,3.688840627670288,4.186490058898926,1.9997379682958127,8134,False
HCC1419,1586,0.11157553642988205,3.688840627670288,4.177865505218506,1.9980130575597288,8135,False
HCC1187,2359,0.6556668877601624,2.3069424629211426,4.88991641998291,1.9978994667530061,8136,False
MDA-MB-436,2156,0.8211526274681091,3.6312878131866455,2.4874825477600098,1.99745916724205,8137,False
HCC1428,412,1.1782171726226807,4.219289302825928,0.7087982892990112,1.9966550350189207,8138,False
HCC1419,289,0.11157553642988205,3.688840627670288,4.170774936676025,1.9965949438512327,8139,False
HCC1419,1634,0.11157553642988205,3.688840627670288,4.170288562774658,1.9964976690709593,8140,False
MDA-MB-436,1250,0.8211526274681091,3.6312878131866455,2.4788224697113037,1.995727151632309,8141,False
HCC1419,1631,0.11157553642988205,3.688840627670288,4.152576923370361,1.9929553411900998,8142,False
HCC1187,1777,0.6556668877601624,2.3069424629211426,4.863040447235107,1.9925242722034455,8143,False
HCC1419,1362,0.11157553642988205,3.688840627670288,4.147419452667236,1.991923847049475,8144,False
MDA-MB-436,476,0.8211526274681091,3.6312878131866455,2.456437826156616,1.9912502229213715,8145,False
HCC1187,2107,0.6556668877601624,2.3069424629211426,4.853769779205322,1.9906701385974885,8146,False
HCC1187,345,0.6556668877601624,2.3069424629211426,4.845846652984619,1.989085513353348,8147,False
HCC1419,2158,0.11157553642988205,3.688840627670288,4.129535675048828,1.9883470915257933,8148,False
HCC1419,1776,0.11157553642988205,3.688840627670288,4.128543376922607,1.988148631900549,8149,False
MDA-MB-436,1038,0.8211526274681091,3.6312878131866455,2.433637857437134,1.986690229177475,8150,False
HCC1187,1580,0.6556668877601624,2.3069424629211426,4.830325603485107,1.9859813034534457,8151,False
MDA-MB-436,1464,0.8211526274681091,3.6312878131866455,2.4229254722595215,1.9845477521419526,8152,False
MDA-MB-436,1576,0.8211526274681091,3.6312878131866455,2.420487642288208,1.9840601861476899,8153,False
MDA-MB-436,1583,0.8211526274681091,3.6312878131866455,2.42043137550354,1.9840489327907562,8154,False
MDA-MB-436,1453,0.8211526274681091,3.6312878131866455,2.418203115463257,1.9836032807826995,8155,False
HCC1187,1073,0.6556668877601624,2.3069424629211426,4.816989421844482,1.9833140671253204,8156,False
HCC1187,2360,0.6556668877601624,2.3069424629211426,4.813793182373047,1.9826748192310335,8157,False
MDA-MB-436,1426,0.8211526274681091,3.6312878131866455,2.4123075008392334,1.982424157857895,8158,False
HCC1419,1855,0.11157553642988205,3.688840627670288,4.099095821380615,1.9822591207921505,8159,False
MDA-MB-436,1461,0.8211526274681091,3.6312878131866455,2.408493995666504,1.981661456823349,8160,False
HCC1419,436,0.11157553642988205,3.688840627670288,4.087983131408691,1.9800365827977657,8161,False
HCC1419,2010,0.11157553642988205,3.688840627670288,4.087088584899902,1.979857673496008,8162,False
HCC1419,221,0.11157553642988205,3.688840627670288,4.081096649169922,1.9786592863500119,8163,False
HCC1419,1093,0.11157553642988205,3.688840627670288,4.079768180847168,1.9783935926854612,8164,False
HCC1187,1927,0.6556668877601624,2.3069424629211426,4.791902542114258,1.9782966911792756,8165,False
MDA-MB-436,1824,0.8211526274681091,3.6312878131866455,2.391242742538452,1.9782112061977386,8166,False
MDA-MB-436,1581,0.8211526274681091,3.6312878131866455,2.385760545730591,1.9771147668361664,8167,False
MDA-MB-436,1392,0.8211526274681091,3.6312878131866455,2.383244037628174,1.976611465215683,8168,False
